"detail_id","order_id","dishes_id","logicprn_name","parent_class_name","dishes_name","itemis_add","counts","amounts","cost","place_order_time","discount_amt","discount_reason","kick_back","add_inprice","add_info","bar_code","picture_file","emp_id"
4869,1206,610040,NA,NA,"海带结豆腐汤",0,1,30,NA,"2016/8/21 18:25:03",NA,NA,NA,0,NA,NA,"caipu/105004.jpg",1081
4871,1206,610027,NA,NA,"清炒菊花菜",0,1,30,NA,"2016/8/21 18:25:10",NA,NA,NA,0,NA,NA,"caipu/304001.jpg",1081
4868,1206,609992,NA,NA,"番茄炖牛腩


",0,1,35,NA,"2016/8/21 18:25:39",NA,NA,NA,0,NA,NA,"caipu/201002.jpg",1081
4870,1206,610022,NA,NA,"杭椒鸡珍",0,1,58,NA,"2016/8/21 18:25:48",NA,NA,NA,0,NA,NA,"caipu/204005.jpg",1081
4867,1206,609970,NA,NA,"麻辣小龙虾",0,1,99,NA,"2016/8/21 18:25:59",NA,NA,NA,0,NA,NA,"caipu/101006.jpg",1081
4872,1206,610046,NA,NA,"青炒扁豆",0,1,28,NA,"2016/8/21 18:27:25",NA,NA,NA,0,NA,NA,"caipu/305005.jpg",1081
4873,1206,610036,NA,NA,"路易拉菲红酒干红",0,1,158,NA,"2016/8/21 18:29:33",NA,NA,NA,0,NA,NA,"caipu/402005.jpg",1081
4874,1206,610004,NA,NA,"南瓜芝士包",0,1,10,NA,"2016/8/21 18:31:43",NA,NA,NA,0,NA,NA,"caipu/503003.jpg",1081
4876,1206,610009,NA,NA,"黑米恋上葡萄",0,1,33,NA,"2016/8/21 18:32:09",NA,NA,NA,0,NA,NA,"caipu/601003.jpg",1081
4875,1206,610007,NA,NA,"桂圆肉红豆八宝饭",0,1,39,NA,"2016/8/21 18:32:24",NA,NA,NA,0,NA,NA,"caipu/601001.jpg",1081
4878,1206,609977,NA,NA,"快炒黄鳝",0,1,50,NA,"2016/8/21 18:35:31",NA,NA,NA,0,NA,NA,"caipu/106002.jpg",1081
4877,1206,610039,NA,NA,"培根紫菜卷",0,1,30,NA,"2016/8/21 18:35:53",NA,NA,NA,0,NA,NA,"caipu/105003.jpg",1081
4879,1206,609949,NA,NA,"意文柠檬汁 ",0,1,13,NA,"2016/8/21 18:36:48",NA,NA,NA,0,NA,NA,"caipu/404005.jpg",1081
4880,1206,609975,NA,NA,"一品香酥藕",0,1,10,NA,"2016/8/21 18:38:07",NA,NA,NA,0,NA,NA,"caipu/502005.jpg",1081
4881,1207,610023,NA,NA,"啤酒鸭",0,1,48,NA,"2016/8/27 22:00:42",NA,NA,NA,0,NA,NA,"caipu/204006.jpg",1084
4883,1207,610010,NA,NA,"白饭/小碗",0,2,1,NA,"2016/8/27 22:01:03",NA,NA,NA,0,NA,NA,"caipu/601004.jpg",1084
4882,1207,610013,NA,NA,"番茄炖秋葵",0,1,35,NA,"2016/8/27 22:01:40",NA,NA,NA,0,NA,NA,"caipu/302002.jpg",1084
4884,1207,609937,NA,NA,"冰糖红豆薏米粥",0,1,15,NA,"2016/8/27 22:02:34",NA,NA,NA,0,NA,NA,"caipu/602003.jpg",1084
4885,1208,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/7 21:35:49",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",1182
4886,1208,609970,NA,NA,"麻辣小龙虾",0,1,99,NA,"2016/8/7 21:36:48",NA,NA,NA,0,NA,NA,"caipu/101006.jpg",1182
4888,1208,609995,NA,NA,"党参黄芪炖牛尾


",0,1,35,NA,"2016/8/7 21:38:26",NA,NA,NA,0,NA,NA,"caipu/201005.jpg",1182
4887,1208,609991,NA,NA,"香烤牛排


",0,1,55,NA,"2016/8/7 21:38:41",NA,NA,NA,0,NA,NA,"caipu/201001.jpg",1182
4889,1208,610048,NA,NA,"拌土豆丝",0,1,25,NA,"2016/8/7 21:39:08",NA,NA,NA,0,NA,NA,"caipu/301002.jpg",1182
4890,1208,610051,NA,NA,"凉拌萝卜丝",0,1,20,NA,"2016/8/7 21:39:18",NA,NA,NA,0,NA,NA,"caipu/301005.jpg",1182
4892,1208,610033,NA,NA,"张裕葡萄酒张裕赤霞珠干红


",0,1,32,NA,"2016/8/7 21:40:14",NA,NA,NA,0,NA,NA,"caipu/402002.jpg",1182
4893,1208,609945,NA,NA,"农夫山泉NFC果汁100%橙汁",0,1,6,NA,"2016/8/7 21:41:53",NA,NA,NA,0,NA,NA,"caipu/404001.jpg",1182
4894,1208,610054,NA,NA,"不加一滴油的酸奶蛋糕",0,1,7,NA,"2016/8/7 21:42:14",NA,NA,NA,0,NA,NA,"caipu/501003.jpg",1182
4895,1208,610053,NA,NA,"蛋挞",0,1,8,NA,"2016/8/7 21:43:44",NA,NA,NA,0,NA,NA,"caipu/501002.jpg",1182
4896,1208,610007,NA,NA,"桂圆肉红豆八宝饭",0,1,39,NA,"2016/8/7 21:43:56",NA,NA,NA,0,NA,NA,"caipu/601001.jpg",1182
4897,1208,610057,NA,NA,"宝宝版牛肉肠粉",0,1,15,NA,"2016/8/7 21:44:34",NA,NA,NA,0,NA,NA,"caipu/604001.jpg",1182
4899,1209,609940,NA,NA,"清蒸蝶鱼",0,1,56,NA,"2016/8/27 17:09:05",NA,NA,NA,0,NA,NA,"caipu/103001.jpg",1020
4900,1209,609943,NA,NA,"剁椒鱼头",0,1,55,NA,"2016/8/27 17:09:48",NA,NA,NA,0,NA,NA,"caipu/103004.jpg",1020
4905,1209,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/27 17:10:33",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1020
4904,1209,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/27 17:10:38",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",1020
4901,1209,610063,NA,NA,"蒜香辣花甲",0,1,45,NA,"2016/8/27 17:10:43",NA,NA,NA,0,NA,NA,"caipu/104002.jpg",1020
4903,1209,610065,NA,NA,"辣炒花蛤",0,1,35,NA,"2016/8/27 17:10:45",NA,NA,NA,0,NA,NA,"caipu/104004.jpg",1020
4902,1209,610062,NA,NA,"蒜蓉生蚝",0,1,49,NA,"2016/8/27 17:10:53",NA,NA,NA,0,NA,NA,"caipu/104001.jpg",1020
4907,1209,610025,NA,NA,"番茄蛋汤",0,1,25,NA,"2016/8/27 17:11:02",NA,NA,NA,0,NA,NA,"caipu/204008.jpg",1020
4908,1209,609992,NA,NA,"番茄炖牛腩


",0,1,35,NA,"2016/8/27 17:11:10",NA,NA,NA,0,NA,NA,"caipu/201002.jpg",1020
4906,1209,610018,NA,NA,"照烧鸡腿


",0,1,16,NA,"2016/8/27 17:11:28",NA,NA,NA,0,NA,NA,"caipu/204001.jpg",1020
4911,1209,610050,NA,NA,"番茄甘蓝",0,1,33,NA,"2016/8/27 17:12:28",NA,NA,NA,0,NA,NA,"caipu/301004.jpg",1020
4912,1209,610047,NA,NA,"西瓜胡萝卜沙拉",0,1,26,NA,"2016/8/27 17:12:54",NA,NA,NA,0,NA,NA,"caipu/301001.jpg",1020
4909,1209,610049,NA,NA,"爆炒双丝",0,1,35,NA,"2016/8/27 17:12:55",NA,NA,NA,0,NA,NA,"caipu/301003.jpg",1020
4913,1209,610012,NA,NA,"香菇鹌鹑蛋",0,1,39,NA,"2016/8/27 17:12:56",NA,NA,NA,0,NA,NA,"caipu/302001.jpg",1020
4915,1209,610068,NA,NA,"38度剑南春 ",0,1,80,NA,"2016/8/27 17:13:56",NA,NA,NA,0,NA,NA,"caipu/401001.jpg",1020
4918,1209,610007,NA,NA,"桂圆肉红豆八宝饭",0,1,39,NA,"2016/8/27 17:13:57",NA,NA,NA,0,NA,NA,"caipu/601001.jpg",1020
4919,1209,610008,NA,NA,"五色糯米饭(七色)",0,1,35,NA,"2016/8/27 17:14:42",NA,NA,NA,0,NA,NA,"caipu/601002.jpg",1020
4910,1210,609970,NA,NA,"麻辣小龙虾",0,1,99,NA,"2016/8/20 20:34:53",NA,NA,NA,0,NA,NA,"caipu/101006.jpg",1161
4914,1210,609956,NA,NA,"孜然羊排",0,1,88,NA,"2016/8/20 20:37:46",NA,NA,NA,0,NA,NA,"caipu/202002.jpg",1161
4916,1210,610017,NA,NA,"酸辣藕丁",0,1,33,NA,"2016/8/20 20:38:43",NA,NA,NA,0,NA,NA,"caipu/302006.jpg",1161
4917,1210,610050,NA,NA,"番茄甘蓝",0,1,33,NA,"2016/8/20 20:40:40",NA,NA,NA,0,NA,NA,"caipu/301004.jpg",1161
4920,1210,610008,NA,NA,"五色糯米饭(七色)",0,1,35,NA,"2016/8/20 20:45:59",NA,NA,NA,0,NA,NA,"caipu/601002.jpg",1161
4921,1211,609966,NA,NA,"芝士烩波士顿龙虾",0,1,175,NA,"2016/8/7 20:11:25",NA,NA,NA,0,NA,NA,"caipu/101001.jpg",1607
4922,1211,609963,NA,NA,"盘蟹蒸蛋",0,1,55,NA,"2016/8/7 20:13:46",NA,NA,NA,0,NA,NA,"caipu/102003.jpg",1607
4923,1211,609956,NA,NA,"孜然羊排",0,1,88,NA,"2016/8/7 20:13:54",NA,NA,NA,0,NA,NA,"caipu/202002.jpg",1607
4924,1211,609994,NA,NA,"独家薄荷鲜虾牛肉卷


",0,1,45,NA,"2016/8/7 20:15:46",NA,NA,NA,0,NA,NA,"caipu/201004.jpg",1607
4925,1211,610049,NA,NA,"爆炒双丝",0,1,35,NA,"2016/8/7 20:16:34",NA,NA,NA,0,NA,NA,"caipu/301003.jpg",1607
4926,1211,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/7 20:17:34",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1607
4927,1211,609952,NA,NA,"美妙绝伦之白莲花",0,1,29,NA,"2016/8/7 20:17:39",NA,NA,NA,0,NA,NA,"caipu/303003.jpg",1607
4930,1211,610029,NA,NA,"黄花菜炒木耳",0,1,35,NA,"2016/8/7 20:19:58",NA,NA,NA,0,NA,NA,"caipu/304003.jpg",1607
4931,1211,610030,NA,NA,"番茄有机花菜",0,1,32,NA,"2016/8/7 20:21:41",NA,NA,NA,0,NA,NA,"caipu/304004.jpg",1607
4932,1211,610063,NA,NA,"蒜香辣花甲",0,1,45,NA,"2016/8/7 20:22:20",NA,NA,NA,0,NA,NA,"caipu/104002.jpg",1607
4935,1211,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/7 20:23:07",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1607
4934,1211,610008,NA,NA,"五色糯米饭(七色)",0,1,35,NA,"2016/8/7 20:23:45",NA,NA,NA,0,NA,NA,"caipu/601002.jpg",1607
4933,1211,610021,NA,NA,"爆炒鸡翅",0,1,56,NA,"2016/8/7 20:23:51",NA,NA,NA,0,NA,NA,"caipu/204004.jpg",1607
4936,1211,609998,NA,NA,"清爽拌凉面",0,1,15,NA,"2016/8/7 20:24:55",NA,NA,NA,0,NA,NA,"caipu/603002.jpg",1607
4937,1212,610049,NA,NA,"爆炒双丝",0,1,35,NA,"2016/8/28 17:46:26",NA,NA,NA,0,NA,NA,"caipu/301003.jpg",1085
4938,1212,610013,NA,NA,"番茄炖秋葵",0,1,35,NA,"2016/8/28 17:48:13",NA,NA,NA,0,NA,NA,"caipu/302002.jpg",1085
4942,1212,610021,NA,NA,"爆炒鸡翅",0,1,56,NA,"2016/8/28 17:50:30",NA,NA,NA,0,NA,NA,"caipu/204004.jpg",1085
4948,1212,609947,NA,NA," 北冰洋汽水 ",0,4,5,NA,"2016/8/28 17:51:58",NA,NA,NA,0,NA,NA,"caipu/404003.jpg",1085
4952,1212,610010,NA,NA,"白饭/小碗",0,2,1,NA,"2016/8/28 17:53:10",NA,NA,NA,0,NA,NA,"caipu/601004.jpg",1085
4939,1213,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/27 20:07:28",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",1134
4940,1213,609968,NA,NA,"油焖麻辣虾",0,1,65,NA,"2016/8/27 20:07:50",NA,NA,NA,0,NA,NA,"caipu/101003.jpg",1134
4941,1213,609969,NA,NA,"香辣腐乳炒虾",0,1,56,NA,"2016/8/27 20:08:11",NA,NA,NA,0,NA,NA,"caipu/101004.jpg",1134
4943,1213,609941,NA,NA,"清蒸海鱼",0,1,78,NA,"2016/8/27 20:08:11",NA,NA,NA,0,NA,NA,"caipu/103002.jpg",1134
4946,1213,610065,NA,NA,"辣炒花蛤",0,1,35,NA,"2016/8/27 20:09:08",NA,NA,NA,0,NA,NA,"caipu/104004.jpg",1134
4945,1213,610067,NA,NA,"冰镇花螺",0,1,35,NA,"2016/8/27 20:09:31",NA,NA,NA,0,NA,NA,"caipu/104006.jpg",1134
4944,1213,609944,NA,NA,"水煮鱼",0,1,65,NA,"2016/8/27 20:09:37",NA,NA,NA,0,NA,NA,"caipu/103005.jpg",1134
4950,1213,610025,NA,NA,"番茄蛋汤",0,1,25,NA,"2016/8/27 20:10:03",NA,NA,NA,0,NA,NA,"caipu/204008.jpg",1134
4954,1213,610050,NA,NA,"番茄甘蓝",0,1,33,NA,"2016/8/27 20:10:03",NA,NA,NA,0,NA,NA,"caipu/301004.jpg",1134
4951,1213,609958,NA,NA,"香辣爆羊肝


",0,1,28,NA,"2016/8/27 20:10:04",NA,NA,NA,0,NA,NA,"caipu/202004.jpg",1134
4947,1213,610021,NA,NA,"爆炒鸡翅",0,1,56,NA,"2016/8/27 20:10:13",NA,NA,NA,0,NA,NA,"caipu/204004.jpg",1134
4955,1213,610012,NA,NA,"香菇鹌鹑蛋",0,1,39,NA,"2016/8/27 20:10:27",NA,NA,NA,0,NA,NA,"caipu/302001.jpg",1134
4953,1213,610047,NA,NA,"西瓜胡萝卜沙拉",0,1,26,NA,"2016/8/27 20:10:36",NA,NA,NA,0,NA,NA,"caipu/301001.jpg",1134
4949,1213,610019,NA,NA,"白斩鸡",0,1,88,NA,"2016/8/27 20:10:37",NA,NA,NA,0,NA,NA,"caipu/204002.jpg",1134
4957,1213,610014,NA,NA,"金玉良缘",0,1,30,NA,"2016/8/27 20:11:03",NA,NA,NA,0,NA,NA,"caipu/302003.jpg",1134
4967,1213,610055,NA,NA,"葡萄奶酥(超酥香的饼干)",0,1,9,NA,"2016/8/27 20:11:04",NA,NA,NA,0,NA,NA,"caipu/501004.jpg",1134
4962,1213,610032,NA,NA,"长城窖酿解百纳红酒干红葡萄酒",0,2,35,NA,"2016/8/27 20:11:20",NA,NA,NA,0,NA,NA,"caipu/401001.jpg",1134
4959,1213,610016,NA,NA,"五彩藕苗",0,1,35,NA,"2016/8/27 20:11:24",NA,NA,NA,0,NA,NA,"caipu/302005.jpg",1134
4956,1213,610015,NA,NA,"葱油凉拌藕片",0,1,30,NA,"2016/8/27 20:11:40",NA,NA,NA,0,NA,NA,"caipu/302004.jpg",1134
4958,1213,610013,NA,NA,"番茄炖秋葵",0,1,35,NA,"2016/8/27 20:11:41",NA,NA,NA,0,NA,NA,"caipu/302002.jpg",1134
4965,1213,609973,NA,NA,"紫薯面包卷",0,1,20,NA,"2016/8/27 20:11:42",NA,NA,NA,0,NA,NA,"caipu/502003.jpg",1134
4970,1213,610011,NA,NA,"白饭/大碗",0,2,10,NA,"2016/8/27 20:13:19",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1134
4971,1213,609939,NA,NA,"香菇鸡肉粥",0,1,15,NA,"2016/8/27 20:13:31",NA,NA,NA,0,NA,NA,"caipu/602005.jpg",1134
4963,1214,609965,NA,NA,"葱姜炒蟹",0,1,109,NA,"2016/8/27 19:44:21",NA,NA,NA,0,NA,NA,"caipu/102005.jpg",1111
4961,1214,609970,NA,NA,"麻辣小龙虾",0,1,99,NA,"2016/8/27 19:44:23",NA,NA,NA,0,NA,NA,"caipu/101006.jpg",1111
4966,1214,610064,NA,NA,"花蛤蒸蛋",0,1,37,NA,"2016/8/27 19:45:11",NA,NA,NA,0,NA,NA,"caipu/104003.jpg",1111
4964,1214,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/27 19:45:58",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1111
4968,1214,609991,NA,NA,"香烤牛排


",0,1,55,NA,"2016/8/27 19:46:14",NA,NA,NA,0,NA,NA,"caipu/201001.jpg",1111
4973,1214,609983,NA,NA,"干锅田鸡",0,1,88,NA,"2016/8/27 19:47:24",NA,NA,NA,0,NA,NA,"caipu/205003.jpg",1111
4969,1214,609957,NA,NA,"蒙古烤羊腿


",0,1,48,NA,"2016/8/27 19:47:25",NA,NA,NA,0,NA,NA,"caipu/202003.jpg",1111
4972,1214,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/27 19:47:36",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1111
4976,1214,610044,NA,NA,"木须豌豆",0,1,32,NA,"2016/8/27 19:48:15",NA,NA,NA,0,NA,NA,"caipu/305003.jpg",1111
4981,1214,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/27 19:50:07",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1111
4978,1214,610029,NA,NA,"黄花菜炒木耳",0,1,35,NA,"2016/8/27 19:50:09",NA,NA,NA,0,NA,NA,"caipu/304003.jpg",1111
4977,1214,610031,NA,NA,"糖醋蕃茄溜青花",0,1,33,NA,"2016/8/27 19:50:30",NA,NA,NA,0,NA,NA,"caipu/304005.jpg",1111
4980,1214,609954,NA,NA,"凉拌蒜蓉西兰花",0,1,29,NA,"2016/8/27 19:50:59",NA,NA,NA,0,NA,NA,"caipu/304001.jpg",1111
4983,1214,610049,NA,NA,"爆炒双丝",0,1,35,NA,"2016/8/27 19:52:05",NA,NA,NA,0,NA,NA,"caipu/301003.jpg",1111
4984,1214,610047,NA,NA,"西瓜胡萝卜沙拉",0,1,26,NA,"2016/8/27 19:52:26",NA,NA,NA,0,NA,NA,"caipu/301001.jpg",1111
4985,1214,610050,NA,NA,"番茄甘蓝",0,1,33,NA,"2016/8/27 19:53:47",NA,NA,NA,0,NA,NA,"caipu/301004.jpg",1111
5002,1214,610007,NA,NA,"桂圆肉红豆八宝饭",0,1,39,NA,"2016/8/27 19:54:11",NA,NA,NA,0,NA,NA,"caipu/601001.jpg",1111
4994,1214,609938,NA,NA,"小米南瓜粥",0,2,13,NA,"2016/8/27 19:54:12",NA,NA,NA,0,NA,NA,"caipu/602004.jpg",1111
4998,1214,610057,NA,NA,"宝宝版牛肉肠粉",0,1,15,NA,"2016/8/27 19:54:17",NA,NA,NA,0,NA,NA,"caipu/604001.jpg",1111
4988,1214,610072,NA,NA,"53度茅台",0,1,128,NA,"2016/8/27 19:54:39",NA,NA,NA,0,NA,NA,"caipu/401005.jpg",1111
5006,1214,610053,NA,NA,"蛋挞",0,8,8,NA,"2016/8/27 19:55:01",NA,NA,NA,0,NA,NA,"caipu/501002.jpg",1111
4974,1215,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/21 19:28:43",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",1151
4975,1215,609963,NA,NA,"盘蟹蒸蛋",0,1,55,NA,"2016/8/21 19:29:07",NA,NA,NA,0,NA,NA,"caipu/102003.jpg",1151
4979,1215,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/21 19:30:31",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1151
4982,1215,610065,NA,NA,"辣炒花蛤",0,1,35,NA,"2016/8/21 19:33:44",NA,NA,NA,0,NA,NA,"caipu/104004.jpg",1151
4987,1215,610041,NA,NA,"凉拌海带豆芽紫菜",0,1,35,NA,"2016/8/21 19:33:51",NA,NA,NA,0,NA,NA,"caipu/105005.jpg",1151
4992,1215,610019,NA,NA,"白斩鸡",0,1,88,NA,"2016/8/21 19:34:22",NA,NA,NA,0,NA,NA,"caipu/204002.jpg",1151
4996,1215,610023,NA,NA,"啤酒鸭",0,1,48,NA,"2016/8/21 19:34:30",NA,NA,NA,0,NA,NA,"caipu/204006.jpg",1151
4999,1215,610043,NA,NA,"肉丁茄子",0,1,39,NA,"2016/8/21 19:34:31",NA,NA,NA,0,NA,NA,"caipu/305002.jpg",1151
4997,1215,610042,NA,NA,"五彩豆",0,1,29,NA,"2016/8/21 19:34:50",NA,NA,NA,0,NA,NA,"caipu/305001.jpg",1151
5000,1215,610044,NA,NA,"木须豌豆",0,1,32,NA,"2016/8/21 19:35:22",NA,NA,NA,0,NA,NA,"caipu/305003.jpg",1151
5007,1215,610033,NA,NA,"张裕葡萄酒张裕赤霞珠干红


",0,1,32,NA,"2016/8/21 19:35:50",NA,NA,NA,0,NA,NA,"caipu/402002.jpg",1151
5010,1215,610032,NA,NA,"长城窖酿解百纳红酒干红葡萄酒",0,1,35,NA,"2016/8/21 19:36:32",NA,NA,NA,0,NA,NA,"caipu/401001.jpg",1151
5013,1215,610056,NA,NA,"纸杯蛋糕",0,1,8,NA,"2016/8/21 19:37:53",NA,NA,NA,0,NA,NA,"caipu/501005.jpg",1151
5014,1215,610011,NA,NA,"白饭/大碗",0,5,10,NA,"2016/8/21 19:37:54",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1151
5012,1215,609971,NA,NA,"大理石奶油蛋糕",0,1,13,NA,"2016/8/21 19:37:56",NA,NA,NA,0,NA,NA,"caipu/502001.jpg",1151
5022,1215,609997,NA,NA,"打卤面",0,1,26,NA,"2016/8/21 19:38:34",NA,NA,NA,0,NA,NA,"caipu/603001.jpg",1151
4990,1216,609994,NA,NA,"独家薄荷鲜虾牛肉卷


",0,1,45,NA,"2016/8/27 17:50:32",NA,NA,NA,0,NA,NA,"caipu/201004.jpg",1026
4986,1216,609968,NA,NA,"油焖麻辣虾",0,1,65,NA,"2016/8/27 17:50:36",NA,NA,NA,0,NA,NA,"caipu/101003.jpg",1026
4995,1216,610049,NA,NA,"爆炒双丝",0,1,35,NA,"2016/8/27 17:51:46",NA,NA,NA,0,NA,NA,"caipu/301003.jpg",1026
5001,1216,610016,NA,NA,"五彩藕苗",0,1,35,NA,"2016/8/27 17:54:29",NA,NA,NA,0,NA,NA,"caipu/302005.jpg",1026
5003,1216,609951,NA,NA,"炝炒大白菜",0,1,29,NA,"2016/8/27 17:54:53",NA,NA,NA,0,NA,NA,"caipu/303002.jpg",1026
5004,1216,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/27 17:58:29",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1026
5009,1216,610043,NA,NA,"肉丁茄子",0,1,39,NA,"2016/8/27 17:58:52",NA,NA,NA,0,NA,NA,"caipu/305002.jpg",1026
5015,1216,610023,NA,NA,"啤酒鸭",0,1,48,NA,"2016/8/27 18:01:15",NA,NA,NA,0,NA,NA,"caipu/204006.jpg",1026
5019,1216,609985,NA,NA,"三色凉拌手撕兔",0,1,66,NA,"2016/8/27 18:02:53",NA,NA,NA,0,NA,NA,"caipu/205005.jpg",1026
5025,1216,609945,NA,NA,"农夫山泉NFC果汁100%橙汁",0,1,6,NA,"2016/8/27 18:03:58",NA,NA,NA,0,NA,NA,"caipu/404001.jpg",1026
5026,1216,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/27 18:05:19",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1026
5005,1217,609970,NA,NA,"麻辣小龙虾",0,1,99,NA,"2016/8/20 19:11:40",NA,NA,NA,0,NA,NA,"caipu/101006.jpg",1015
5008,1217,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/20 19:12:58",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1015
5011,1217,610066,NA,NA,"辣炒田螺",0,1,35,NA,"2016/8/20 19:17:43",NA,NA,NA,0,NA,NA,"caipu/104005.jpg",1015
5016,1217,610018,NA,NA,"照烧鸡腿


",0,1,16,NA,"2016/8/20 19:18:08",NA,NA,NA,0,NA,NA,"caipu/204001.jpg",1015
5017,1217,610021,NA,NA,"爆炒鸡翅",0,1,56,NA,"2016/8/20 19:18:41",NA,NA,NA,0,NA,NA,"caipu/204004.jpg",1015
5023,1217,610030,NA,NA,"番茄有机花菜",0,1,32,NA,"2016/8/20 19:20:15",NA,NA,NA,0,NA,NA,"caipu/304004.jpg",1015
5024,1217,610031,NA,NA,"糖醋蕃茄溜青花",0,1,33,NA,"2016/8/20 19:20:21",NA,NA,NA,0,NA,NA,"caipu/304005.jpg",1015
5020,1217,609954,NA,NA,"凉拌蒜蓉西兰花",0,1,29,NA,"2016/8/20 19:20:26",NA,NA,NA,0,NA,NA,"caipu/304001.jpg",1015
5021,1217,610029,NA,NA,"黄花菜炒木耳",0,1,35,NA,"2016/8/20 19:20:50",NA,NA,NA,0,NA,NA,"caipu/304003.jpg",1015
5027,1217,609946,NA,NA,"谷稻小庄 ",0,1,38,NA,"2016/8/20 19:21:09",NA,NA,NA,0,NA,NA,"caipu/404002.jpg",1015
5028,1217,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/20 19:22:08",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1015
5029,1217,609937,NA,NA,"冰糖红豆薏米粥",0,1,15,NA,"2016/8/20 19:24:44",NA,NA,NA,0,NA,NA,"caipu/602003.jpg",1015
5030,1218,609961,NA,NA,"姜葱炒花蟹",0,1,45,NA,"2016/8/21 18:43:29",NA,NA,NA,0,NA,NA,"caipu/102001.jpg",1529
5031,1218,609968,NA,NA,"油焖麻辣虾",0,1,65,NA,"2016/8/21 18:43:37",NA,NA,NA,0,NA,NA,"caipu/101003.jpg",1529
5032,1218,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/21 18:44:05",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",1529
5033,1218,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/21 18:44:43",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1529
5036,1218,609957,NA,NA,"蒙古烤羊腿


",0,1,48,NA,"2016/8/21 18:45:19",NA,NA,NA,0,NA,NA,"caipu/202003.jpg",1529
5037,1218,610018,NA,NA,"照烧鸡腿


",0,1,16,NA,"2016/8/21 18:46:13",NA,NA,NA,0,NA,NA,"caipu/204001.jpg",1529
5040,1218,609950,NA,NA,"大蒜苋菜",0,1,30,NA,"2016/8/21 18:46:56",NA,NA,NA,0,NA,NA,"caipu/303001.jpg",1529
5038,1218,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/21 18:46:57",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",1529
5039,1218,609959,NA,NA,"小炒羊腰


",0,1,36,NA,"2016/8/21 18:46:59",NA,NA,NA,0,NA,NA,"caipu/202005.jpg",1529
5041,1218,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/21 18:47:56",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1529
5042,1218,610028,NA,NA,"培根花菜",0,1,35,NA,"2016/8/21 18:48:07",NA,NA,NA,0,NA,NA,"caipu/304002.jpg",1529
5043,1218,610015,NA,NA,"葱油凉拌藕片",0,1,30,NA,"2016/8/21 18:50:15",NA,NA,NA,0,NA,NA,"caipu/302004.jpg",1529
5044,1218,610034,NA,NA,"法国波尔多AOC干红葡萄酒原",0,1,159,NA,"2016/8/21 18:50:24",NA,NA,NA,0,NA,NA,"caipu/402003.jpg",1529
5045,1218,610035,NA,NA,"黄尾袋鼠西拉子红葡萄酒",0,1,46,NA,"2016/8/21 18:51:06",NA,NA,NA,0,NA,NA,"caipu/402004.jpg",1529
5047,1218,610002,NA,NA,"老式面包",0,1,19,NA,"2016/8/21 18:51:13",NA,NA,NA,0,NA,NA,"caipu/503001.jpg",1529
5046,1218,609974,NA,NA,"南瓜枸杞小饼干",0,1,19,NA,"2016/8/21 18:51:54",NA,NA,NA,0,NA,NA,"caipu/502004.jpg",1529
